Entity Type,Title,Description,Topic,Subject Area,Score
Item,CAMP 2.0 Mini -  Session of Workshop 1,,Cannot be determined,,Score < threshold
Item,Applications of Life Health and Other Group Benefits,,mental health,,0.6483179
Item,Supervisory Skills,,soft skills,,0.8277944
Item,Customer Profiling – Video,,"Business, Finance, and Accountancy",,0.48538715
Item,Foundations of Collaborative Conflict Resolution,,soft skills,,0.9955031
Item,Negotiation Skills Level 1,,negotiation,,0.9974905
Item,Advanced Composition,,Cannot be determined,,Score < threshold
Item,Marketing Essentials,"Written especially for non-marketing managers, this HMM module includes fundamentals that will help people throughout the organization better understand the importance of marketing and how it relates to them.",sales & marketing,,keyword match
Item,Principles of Macroecomonimcs,,Cannot be determined,,Score < threshold
Item,Leadership Symposium - Participant 2005*,,leadership,,0.9978739
Item,National Knowledge Exam,,Information Technology,,0.89873755
Item,Comprehensive Practice in Risk/Retirement Planning,,Soft Skills,,0.85685456
Item,Interpersonal SKills,,soft skills,,0.992747
Item,CHRP Knowledge Exam,,Cannot be determined,,Score < threshold
Item,MDRT conference,,Cannot be determined,,Score < threshold
Item,Anu Mehra-Coaching Session,,Cannot be determined,,Score < threshold
Item,RRSP Pas/Loan Orig Integrated Technical,,"Business, Finance, and Accountancy",,0.34573686
Item,CFP exam,,Cannot be determined,,Score < threshold
Item,Meeting Management,"This HMM module will provide you with a timesaving guide to planning and conducting meetings from start to finish. Covers preparation, keeping the meeting on track, and follow-up. Includes expert advice for dealing with problem behaviors exhibited by meeting participants.",management,HarvardManage Mentor ,0.99648833
Item,Contact Centre Internal Training Program (May 2009),,Cannot be determined,,Score < threshold
Item,Mycoast and Contact Centre Job Aids,,"Business, Finance, and Accountancy",,0.65686
Item,Mycoast and Contact Centre Job Aids,,"Business, Finance, and Accountancy",,0.65686
Item,Telesales,,telesales,,0.9485091
Item,Telesales,,telesales,,0.9485091
Item,Seven Habits Of Highly Effective People,,soft skills,,0.99720603
Item,Telesales,,telesales,,0.9485091
Item,RRSPs Theory and Technical,,"Business, Finance, and Accountancy",,0.41265315
Item,Orientation,,"Business, Finance, and Accountancy",,0.7704011
Item,Contact Centre Applications,,Cannot be determined,,Score < threshold
Item,Negotiating,"This HMM module provides practical guide to becoming an effective negotiator. Includes steps to guide you through the negotiation process: assessing your interests as well as those of the other party, developing opportunities that create value, avoiding common barriers to agreement, and implementing strategies to make the negotiation process run smoothly.",negotiation,HarvardManage Mentor ,0.9979487
Item,Introduction to Business,,business,,0.9961218
Item,Canadian Securities Course,,derivatives,,0.9960407
Item,A Story About Engagement,,"Business, Finance, and Accountancy",,0.696429
Item,Mental Health First Aid Sessions,,first aid,,0.9444767
Item,Anu Mehra-Coaching Session,,Cannot be determined,,Score < threshold
Item,AMLATF Policy 2009,,Cannot be determined,,Score < threshold
Item,Software Teamwork,,soft skills,,0.9718821
Item,Introduction to Practical Test Automation,,automation,,0.9919892
Item,Leadership 3 - Leading Organizations,,leadership,,0.9984688
Item,Security MNLD Sep 2009,,security,,0.9957659
Item,New Manager Transitions,"This HMM module will help you learn what it means to be a manager, as well as how to navigate the complex and often stressful transition from individual contributor to a new manager.",management,HarvardManage Mentor ,0.76200444
Item,Foundations of Effective Management 3,,management,,0.9957858
Item,Financial Accounting Foundamentals,,financial accounting,,keyword match
Item,CCI Dealer Conversion Training,,Humanities (Social sciences),,0.25972667
Item,Getting to Agreement 2003*,,Cannot be determined,,Score < threshold
Item,Leadership for Results 1 2004*,,leadership,,0.99769706
Item,Advanced RRSPs,,Cannot be determined,,Score < threshold
Item,Consumer and Residential Mortgage Lending,,lending,,0.6815779
Item,CC Wealth Management Workshop 1/2 Day,,management,,0.5219799
Item,Business Mathematics,,business,,0.6727289
Item,Intro to Professional Communication,,communications,,0.9982128
Item,Performance Appraisal,"This HMM module will help you learn how to prepare for, conduct, and follow up on performance evaluations--in ways that link employee performance to your company's and group's goals.",performance management,HarvardManage Mentor ,0.9963806
Item,Phoenix Part 5 ~ After Hours 6:00 pm - 9:00 pm,,Cannot be determined,,Score < threshold
Item,Kronos for Beginners (one on one),,Cannot be determined,,Score < threshold
Item,Lindsey Boersma-Coaching Session,,Cannot be determined,,Score < threshold
Item,Pami Sandhu-Coaching,,Cannot be determined,,Score < threshold
Item,Consumer Lending Basics,,lending,,0.98810136
Item,Business Mathematics,,business,,0.6727289
Item,Sarina Dial-Coaching Session,,Cannot be determined,,Score < threshold
Item,Elder Planning Counsellor,,Soft Skills,,0.94947267
Item,Small Business Specialist Orientation,,business,,0.99227387
Item,Aviva Fastrax Training,,Humanities (Social sciences),,0.68674
Item,Performance Measurement,This HMM module will help you learn about performance measurement systems and how to apply a disciplined process to measure your group's performance and assess its results.,performance management,HarvardManage Mentor ,0.6892021
Item,IAP - Genesis Universal Life Software,,Cannot be determined,,Score < threshold
Item,Uncovering Wealth Management Opportunities,,management,,0.64625126
Item,Project Management Program,,project management,,keyword match
Item,B/C Lenders/Managers CEP ISL (Days 1 - 4),,Information Technology,,0.6556015
Item,"Key Stakeholders B/C Lenders CEP Day 1 ISL Sep 22, 2009",,"Business, Finance, and Accountancy",,0.98431766
Item,Bonnie Sengara-Coaching Session,,Cannot be determined,,Score < threshold
Item,A Lending Story,,lending,,0.9955859
Item,"Key Stakeholders B/C Lenders CEP Day 1 MLD Oct 6, 2009",,"Business, Finance, and Accountancy",,0.9782445
Item,RRSP Basics - Module 1,,Cannot be determined,,Score < threshold
Item,"Key Stakeholders B/C Lenders CEP Day 1 MLD Oct 13, 2009",,"Business, Finance, and Accountancy",,0.987735
Item,Persuading Others,"This HMM module will help you to master the art and science behind successful persuasion -- and begin changing others' attitudes, beliefs, or behavior to create win-win solutions. Formal authority no longer gets managers as far as it used to. To do their job -- accomplishing work through others -- managers must develop and use persuasion skills rather than simply issue orders.",soft skills,HarvardManage Mentor ,0.93428844
Item,"Key Stakeholders B/C Lenders CEP Day 1 MLD Oct 27, 2009",,"Business, Finance, and Accountancy",,0.97729003
Item,"Key Stakeholders B/C Lenders CEP Day 1 MLD Nov 3, 2009",,"Business, Finance, and Accountancy",,0.28900713
Item,"Key Stakeholders B/C Lenders CEP Day 1 ISL Nov 24, 2009",,"Business, Finance, and Accountancy",,0.33052084
Item,"Key Stakeholders B/C Lenders CEP Day 1 ISL Dec 15, 2009",,"Business, Finance, and Accountancy",,0.29968336
Item,"Key Stakeholders B/C Lenders CEP Day 1 MLD Nov 24, 2009",,"Business, Finance, and Accountancy",,0.31264663
Item,"Key Stakeholders B/C Lenders CEP Day 1 MLD Dec 1, 2009",,"Business, Finance, and Accountancy",,0.34694773
Item,"Key Stakeholders B/C Lenders CEP Day 1 MLD Dec 8, 2009",,"Business, Finance, and Accountancy",,0.96005607
Item,NEI Mnld Oct 2009,,"Business, Finance, and Accountancy",,0.35968283
Item,CSR Certification*,,Cannot be determined,,Score < threshold
Item,NEI Mnld Nov 2009,,"Business, Finance, and Accountancy",,0.35217428
Item,Organizational Management,,management,,0.8756208
Item,Presentation Skills,"This HMM module gives you sound advice on preparing and delivering presentations that command attention, persuade, and inspire. Includes rehearsal techniques as well as tips for creating and using more effective visuals. Also addresses the importance of understanding your objectives and your audience to create a presentation with impact.",presentation,HarvardManage Mentor ,0.67336506
Item,NEI Isl Oct 2009,,Cannot be determined,,Score < threshold
Item,Painting by Numbers - Revealing our Financial Picture,,arts,,keyword match
Item,CSR Cert MNLD Oct 2009,,public relations,,0.5774056
Item,Mutual Fund Sales Workshop,,sales,,0.9684956
Item,CSR Cert MNLD Nov 2009,,public relations,,0.5651168
Item,Intro to Sales and Service,,sales,,0.9649998
Item,CSR Cert ISL Oct 2009,,"Business, Finance, and Accountancy",,0.26041475
Item,MS Excel Level 2,,microsoft office,,0.9974203
Item,Branch Sales & Service Series,,sales,,0.9673126
Item,B/C Lenders/Managers CEP MNLD (Days 1 - 4),,Information Technology,,0.61317337
Item,Process Improvement,This HMM module will help you learn what business processes are; why improving them is essential; and how to carry out a business process improvement (BPI) initiative.,,HarvardManage Mentor ,Score < threshold
Item,Continuing Lending Education - Legal*,,lending,,0.99627256
Item,B/C Lenders/Managers CEP MNLD (Days 1 - 4),,Information Technology,,0.61317337
Item,Lunch and Learn - Personal Safety,,safety,,keyword match
Item,B/C Lenders/Managers CEP MNLD (Days 1 - 4),,Information Technology,,0.61317337
Item,B/C Lenders/Managers CEP MNLD (Days 1 - 4),,Information Technology,,0.61317337
Item,Phoenix part 3 - after hours*,,Cannot be determined,,Score < threshold
Item,B/C Lenders/Managers CEP ISL (Days 1 - 4),,Information Technology,,0.6556015
Item,B/C Lenders/Managers CEP MNLD (Days 1 - 4),,Information Technology,,0.61317337
Item,CSR Follow-Up AM,,Cannot be determined,,Score < threshold
Item,B/C Lenders/Managers CEP MNLD (Days 1 - 4),,Information Technology,,0.61317337
Item,Project Management,"This HMM module will help you learn the nuts and bolts of project management, including project planning, budgeting, team-building, execution, and risk analysis. Covers useful tools and techniques such as GANTT and PERT charts, Work Breakdown Structure, and variance analysis.",project management,HarvardManage Mentor ,0.7577294
Item,FSR Basics 2002*,,"Business, Finance, and Accountancy",,0.6115677
Item,B/C Lenders/Managers CEP ISL (Days 1 - 4),,Information Technology,,0.6556015
Item,Security MNLD Oct 2009,,security,,0.9950388
Item,Security ISL Nov 2009,,security,,0.9947207
Item,FSR - Customer Profiling MNLD Oct 2009,,customer service,,0.8010384
Item,FSR - Customer Profiling MNLD Nov 2009,,customer service,,0.81574506
Item,FSR - Customer Profiling ISL Nov 2009,,customer service,,0.7822846
Item,Phoenix Part 2 ~ After Hours 6:00 pm - 9,,Cannot be determined,,Score < threshold
Item,Opportunity Knocks ISL Oct 2009,,customer relationship management,,0.62230325
Item,Opportunity Knocks MNLD Oct 2009,,customer relationship management,,0.6162532
Item,Retaining Employees,"Why do employees stay with -- or leave -- their jobs? This HMM module will help you learn strategies for attracting and keeping top performers, how to handle common obstacles to retention such as burnout and work/life imbalance, and how to develop programs that address the diverse needs and interests of your workforce.",,HarvardManage Mentor ,Score < threshold
Item,Security Officers Wkshp ISL Oct 2009,,security,,0.9951279
Item,Security Officers Wkshp MNLD Oct 2009,,security,,0.9953454
Item,Lindsey Boersma-Coaching Session,,Cannot be determined,,Score < threshold
Item,Lynn Wight-Coaching Session,,Cannot be determined,,Score < threshold
Item,MetroDirect Home Banking for Branch Experts AM,,banking,,0.978676
Item,IFIS - Intro to CCIS and Term and Annuity Training,,Cannot be determined,,Score < threshold
Item,MBTI Introduction MNLD - Oct 2009,,soft skills,,0.9950943
Item,MBTI Introduction MNLD - Dec 2009,,soft skills,,0.99471754
Item,MBTI Introduction ISL Nov 2009,,soft skills,,0.9954543
Item,Working Sm@rt With Outlook MNLD Oct 2009,,Information Technology,,0.4408673
Item,Strategic Thinking,"This HMM module gives practical advice for managers in charge of shaping and executing organizational strategy. Includes tips for analyzing opportunities, challenges, and the potential consequences of high-level action plans. Addresses identification of broad patterns and trends, creative thinking, analysis of complex information, and prioritization of actions.",strategic thinking,HarvardManage Mentor ,0.91029453
Item,Working Sm@rt With Outlook MNLD Nov 2009,,Information Technology,,0.42019212
Item,CC FSR Basics,,Cannot be determined,,Score < threshold
Item,FSR - Estates MNLD Nov 2009,,"Business, Finance, and Accountancy",,0.31641245
Item,FSR - Estates ISl Nov 2009,,"Business, Finance, and Accountancy",,0.9374311
Item,FSR - RIO/RIF Mnld Nov 2009,,"Business, Finance, and Accountancy",,0.33061478
Item,FSR - RIO/RIF Isl Dec 2009,,"Business, Finance, and Accountancy",,0.6711395
Item,FSR - Business Memberships ISL Nov 2009,,business,,0.9974598
Item,mycoast Content Technical Training Workshop MNLD Nov 2009,,public relations,,0.7321503
Item,CAMP 2.0 Workshop 3,,"Business, Finance, and Accountancy",,0.68029153
Item,CAMP 2.0 Workshop 3 Day1,,"Business, Finance, and Accountancy",,0.75508714
Item,Strategy Execution,"This HMM module will help you learn what strategy is, how senior management and units work together to develop strategy, and how units support a company's strategy by developing and executing action plans for strategic initiatives. In many companies, senior management and units are involved in the strategic planning process. Why? This ensures that a company's strategies -- both corporate and unit -- are tightly aligned and that successful implementation can follow.",,HarvardManage Mentor ,Score < threshold
Item,CAMP 2.0 Workshop 3 Day 2,,"Business, Finance, and Accountancy",,0.7516176
Item,Magazine Design,,Cannot be determined,,Score < threshold
Item,MPS Advisor Web Full day Training,,Information Technology,,0.8516317
Item,CAMP 2.0 Workshop 3,,"Business, Finance, and Accountancy",,0.68029153
Item,CAMP 2.0 Workshop 3 Day1,,"Business, Finance, and Accountancy",,0.75508714
Item,CAMP 2.0 Workshop 3 Day 2,,"Business, Finance, and Accountancy",,0.7516176
Item,FSR - Business Memberships MNLD Dec 2009,,business,,0.99637043
Item,Presenting Creditor Insurance MNLD Oct 2009,,insurance,,0.99501246
Item,Presenting Creditor Insurance ISL Oct 2009,,insurance,,0.9944272
Item,Presenting CRI - Advanced MNLD Oct 2009,,public relations,,0.64962953
Item,Stress Management,"This HMM module will help you learn the difference between positive stress that enhances productivity and negative stress that breeds tension, lowers productivity, and undercuts job satisfaction. Includes strategies for dealing with underlying causes of worry and stress, with tactical advice and coping mechanisms for immediate problem management.",management,HarvardManage Mentor ,0.6174978
Item,Presenting CRI - Advanced ISL Oct 2009,,"Business, Finance, and Accountancy",,0.22220084
Item,CC IBS - Front End and Native,,Information Technology,,0.76439667
Item,First Aid Level One DUNCAN Oct 2009,,first aid,,0.99769956
Item,First Aid Level One VICTORIA Oct 2009,,first aid,,0.9978976
Item,First Aid Level One NANAIMO Nov 2009,,first aid,,0.9984055
Item,First Aid Level One VICTORIA Nov 2009,,first aid,,0.99775344
Item,First Aid Level One VICTORIA Dec 2009,,first aid,,0.9974306
Item,First Aid Level One DUNCAN Dec 2009,,first aid,,0.9973992
Item,First Aid Level One MNLD Oct 2009,,first aid,,0.99745554
Item,First Aid Level One MNLD Oct 2009,,first aid,,0.99745554
Item,Team Leadership,"This HMM module will help you learn how to establish a team with the right mix of skills and personalities and create a culture that promotes collaborative work. Covers steps to leading an effective team and includes innovative, easy-to-implement self-evaluation tools.",leadership,HarvardManage Mentor ,0.9975535
Item,First Aid Level One MNLD Nov 2009,,first aid,,0.99765515
Item,First Aid Level One MNLD Nov 2009,,first aid,,0.99765515
Item,MIS Underwriting,,underwriting,,0.96966773
Item,First Aid Level One MNLD Dec 2009,,first aid,,0.99749243
Item,First Aid Level One MNLD Dec 2009,,first aid,,0.99749243
Item,Fraudcast - Robbery Procedures,,Safety and Security,,0.6694688
Item,Negotiation Skills Follow-up 2003*,,negotiation,,0.99690884
Item,Intro to NT & File Managerment PM,,Information Technology,,0.9736544
Item,Excel Level 2,,microsoft office,,0.99840873
Item,Anu Mehra-Coaching Session,,Cannot be determined,,Score < threshold
Item,Team Management,"Focus is essential to effective teamwork. This HMM module will help you learn how to diagnose and overcome common problems - such as poor communication and interpersonal conflict - that can impede team progress, learn to take corrective measures to remove team problems and improve team performance.",management,HarvardManage Mentor ,0.8386833
Item,Managing Human Rights,,human resource management,,0.93984634
Item,Excel for CLS,,microsoft office,,0.99808526
Item,MPS Advisor Web Training,,Information Technology,,0.733022
Item,Sarina Dial-Coaching Session,,Cannot be determined,,Score < threshold
Item,Bonnie Sengara-Coaching Session,,Cannot be determined,,Score < threshold
Item,Security MNLD Nov 2009,,security,,0.9956676
Item,FSR Certification - Products and Services,,"Business, Finance, and Accountancy",,0.4505401
Item,Speech Writing,,writing,,0.9834826
Item,Performance Management Workshop,,performance management,,0.62314004
Item,Working Sm@rt With Outlook Mnld Nov 2009,,Information Technology,,0.42019212
Item,Time Management,"This HMM module will help you master effective time management techniques. Learn how to analyze how you currently spend your time and pinpoint opportunities for improvement, set goals, prioritize tasks, plan your time efficiently using scheduling tools, control time-wasters, and evaluate your schedule once it is underway.",time management,HarvardManage Mentor ,0.73652345
Item,Disclosure Controls and MI 52-109 Seminar,,Cannot be determined,,Score < threshold
Item,First Aid Level 3 Recertification,,first aid,,0.9971547
Item,CAMP 2.0 Workshop 3,,"Business, Finance, and Accountancy",,0.68029153
Item,CAMP 2.0 Workshop 3 Day1,,"Business, Finance, and Accountancy",,0.75508714
Item,CAMP 2.0 Workshop 3 Day 2,,"Business, Finance, and Accountancy",,0.7516176
Item,Retirement Planning Course,,personal finance,,0.9839436
Item,CC RRSPs PAS / LO for TSR''s AM,,Cannot be determined,,Score < threshold
Item,Opportunity Knocks ISL Nov 2009,,customer relationship management,,0.59903044
Item,The Income Statement Module,This 1.5 hour course is open to all staff and will help you learn the components and accounting principles of the Coast Capital Savings income statement.,financial management,,0.77931875
Item,The Income Statement Assessment,This 25 minute assessment is open to all staff and can be taken before and/or after the income statement online module to measure your growth or need for growth.,financial management,,0.7479857
Item,Business Insurance Principles Pro Seminars,,insurance,,0.54440236
Item,Virtual Teams,"This HMM module will give you concrete suggestions for forming virtual teams, including assessing their technology and communication needs, structuring the team to build trust, and keeping the team on track.",communications,HarvardManage Mentor ,0.79209
Item,Introduction to Business,,business,,0.9961218
Item,Small Business Relationship Management Workshop,"Audience: Managers Small Business Banking

In this course you will learn an effective framework in preparing and conducting an initial business interview plus evaluating market risk and management's qualifications utilizing Coast Capital Savings' Lending Guidelines.",relationship management,,keyword match
Item,Presenting Creditor Insurance MNLD Oct 2009,,insurance,,0.99501246
Item,Mutual Fund Paper Flow Workshop,,"Business, Finance, and Accountancy",,0.9952858
Item,Folder Master Training - Review,,Cannot be determined,,Score < threshold
Item,MIS ICBC - Sales & Service - Phase 2,,sales,,0.98062414
Item,Compliance Workshop,,regulatory,,0.9979626
Item,PC Bag Lunch with VCC - Computer Hardware,,Information Technology,,0.6062288
Item,Contact Centre External Hire Training Program Nov 09,,Humanities (Social sciences),,0.75293756
Item,New Employee Integration,,human resource management,,0.73612756
Item,New Employee Integration,,human resource management,,0.73612756
Item,Writing Skills,"Skillful writing helps you accomplish your business objectives and extends your influence as a manager. This HMM module will help you learn to create clearer, more effective written communications. Includes specific guidelines for preparing memos, letters, emails, and other common business documents.",writing,HarvardManage Mentor ,0.9399524
Item,Orientation Day 1 and 2 2005*,,"Business, Finance, and Accountancy",,0.6848266
Item,Direct Market copywriting,,copywriting,,keyword match
Item,Intro to NT & File Management AM,,management,,0.9874679
Item,Telesales,,telesales,,0.9485091
Item,Telesales,,telesales,,0.9485091
Item,Telesales,,telesales,,0.9485091
Item,CC Cross Training -  Assistant Manager Part Two,,management,,0.8816314
Item,Telesales,,telesales,,0.9485091
Item,Telesales,,telesales,,0.9485091
Item,Telesales,,telesales,,0.9485091
Item,"Masters of Science Degree, Instructional & Performance Technology",,performance management,,0.60069865
Item,Job Aids,,"Business, Finance, and Accountancy",,0.66601914
Item,Contact Centre Applications,,Cannot be determined,,Score < threshold
Item,Contact Centre  Applications,,Cannot be determined,,Score < threshold
Item,RRIFs and IBS,,Cannot be determined,,Score < threshold
Item,Job Aids,,"Business, Finance, and Accountancy",,0.66601914
Item,Job Aids,,"Business, Finance, and Accountancy",,0.66601914
Item,Job Aids,,"Business, Finance, and Accountancy",,0.66601914
Item,Power Point,,microsoft office,,0.9948453
Item,FSR - RIO/RIF Mnld Nov 19 2009,,"Business, Finance, and Accountancy",,0.42695627
Item,Negotiation Skills Management Workshop*,,negotiation,,0.85795003
Item,Elderly Planning Counselor Designation,,Soft Skills,,0.9788752
Item,Leadership for Results 8 2004*,,leadership,,0.9968971
Item,Orientation (mini) 2004*,,Cannot be determined,,Score < threshold
Item,Investment and Taxation Fundamentals Course,,investment,,0.9959019
Item,ERT Refresher Course - 1 Day Isl Dec 2009,,"Business, Finance, and Accountancy",,0.23199265
Item,ERT Refresher Course - 1 Day Mnld Dec 2009,,"Business, Finance, and Accountancy",,0.22579876
Item,Security MNLD Jan 2010,,security,,0.9938507
Item,Intro to Cascading Style Sheets,,Information Technology,,0.8367753
Item,Financial Planning Fundamentals,,financial management,,0.9578878
Item,French Conversations,,soft skills,,0.85989493
Item,Writing and editing for the web,,writing,,0.94194597
Item,NEI Mnld Jan 2013,,Soft Skills,,0.46375653
Item,Elderly Planning Councilor Course,,Soft Skills,,0.9465614
Item,Plain Language Principles,,Information Technology,,0.2638259
Item,Instructional Design Seminar and Workshop,,Soft Skills,,0.9915446
Item,Financial Planning Fundamentals,,financial management,,0.9578878
Item,The Code,,Cannot be determined,,Score < threshold
Item,International Business Management Diploma,,business management,,keyword match
Item,Managerial Communications,,communications,,keyword match
Item,Introduction to Business Management,,business management,,keyword match
Item,Principles of Marketing,,sales & marketing,,0.62141764
Item,Organizational Behaviour,,Cannot be determined,,Score < threshold
Item,NEI Isl Jan 2013,,Cannot be determined,,Score < threshold
Item,International Business,,business,,0.9953962
Item,Canadian Business Law,,legal,,0.6677021
Item,Business Administration Diploma,,business,,0.97118574
Item,Phoenix Part 3 ~ After Hours 6:00 pm - 9,,Cannot be determined,,Score < threshold
Item,Kronos for Beginners,,Cannot be determined,,Score < threshold
Item,CC Mentor Program,,Information Technology,,0.8605597
Item,Insurance Law,,legal,,0.757626
Item,CC RRSP Combined (Basic & Advanced),,Cannot be determined,,Score < threshold
Item,MIS PC Literacy,,Soft Skills,,0.7248529
Item,Financial Planning 1,,financial management,,0.9589323
Item,Onboarding Module,,Cannot be determined,,Score < threshold
Item,Preparing for Crucial Conversations Cafe MNLD Nov 2009,,communications,,0.9922531
Item,Leading and Managing at CCS Follow Up,,Humanities (Social sciences),,0.49138436
Item,Preparing for Crucial Conversations Cafe ISL Nov 2009,,communications,,0.9936428
Item,Managing Individuals Workshop MNLD Nov 09,,Soft Skills,,0.28357872
Item,Managing Individuals Workshop ISL Dec 09,,Cannot be determined,,Score < threshold
Item,Managing Individuals Workshop MNLD Dec 09,,Soft Skills,,0.62332344
Item,A Date with Wanda - BOA Drafts - AM,,Cannot be determined,,Score < threshold
Item,Contemporary Practices in Fin Planning,,Soft Skills,,0.29867917
Item,Business Literacy 2004*,,business,,0.9950039
Item,RRSPs PAS / LO for Lenders AM,,"Business, Finance, and Accountancy",,0.9923711
Item,SAM Study Hall MNLD January 9,,"Business, Finance, and Accountancy",,0.21378404
Item,Excel Level 2 PM,,microsoft office,,0.99824786
Item,RSP Advanced Theory,,financial management,,0.76131445
Item,Investment Funds in Canada (IFIC),,investment,,0.9785917
Item,On Track Basic Training,,Cannot be determined,,Score < threshold
Item,Contemporary Practices in Financial Planning,,financial management,,0.94537145
Item,NEI Mnld Jan 2010,,Information Technology,,0.3757504
Item,NEI Mnld Feb 2010,,Information Technology,,0.4708879
Item,NEI Isl Feb 2010,,Cannot be determined,,Score < threshold
Item,RRSPs PAS/LO Technical Training PM,,Cannot be determined,,Score < threshold
Item,NEI Mnld Mar 2010,,public relations,,0.5078276
Item,SAM Study Hall MNLD January 10,,Cannot be determined,,Score < threshold
Item,CSR Cert MNLD Jan 2010,,public relations,,0.6265153
Item,Elder Planning Counselor,,Soft Skills,,0.9837165
Item,Operation Collaboration Follow Up,,collaboration,,0.9805314
Item,CSR Cert MNLD Feb 2010,,public relations,,0.68758076
Item,Phase 2 Native IBS & Talisma,,Cannot be determined,,Score < threshold
Item,CSR Cert ISL Feb 2010,,Information Technology,,0.39138326
Item,Leadership for Results 7 2004*,,leadership,,0.99719125
Item,CSR Cert MNLD Mar 2010,,public relations,,0.7228876
Item,PC Bag Lunch with VCC - Intro to PowerPoint,,microsoft office,,0.9971438
Item,CAMP 2.0 Final Workshop,,"Business, Finance, and Accountancy",,0.7466256
Item,SAM Study Hall MNLD January 11,,"Business, Finance, and Accountancy",,0.24733748
Item,CAMP 2.0 Workshop 3 Day1,,"Business, Finance, and Accountancy",,0.75508714
Item,CAMP 2.0 Workshop 3 Day 2,,"Business, Finance, and Accountancy",,0.7516176
Item,IBS/LOS For Lenders,,"Business, Finance, and Accountancy",,0.98451406
Item,REX Loan Advance Technical ISL (AM) Jan 2010,,Cannot be determined,,Score < threshold
Item,REX Loan Advance Technical ISL (PM) Jan 2010,,Cannot be determined,,Score < threshold
Item,REX Loan Advance Technical MNLD (AM) Jan 2010,,Cannot be determined,,Score < threshold
Item,REX Loan Advance Technical <MNLD (AM) Jan 2010,,Cannot be determined,,Score < threshold
Item,REX Loan Advance Technical <MNLD (PM) Jan 2010,,Information Technology,,0.24354315
Item,Opportunity Knocks MNLD Feb 2010,,customer relationship management,,0.6746684
Item,Opportunity Knocks ISL Feb 2010,,customer relationship management,,0.69127727
Item,Financial Planning 1 - CSI,,financial management,,0.95698076
Item,SAM Study Hall MNLD January 16,,"Business, Finance, and Accountancy",,0.24938357
Item,Credential Asset Management Knowledge Exchange/MPS,,asset management,,keyword match
Item,Practical Money Skills Workshop,"This two hour, interactive workshop is open to all staff and will guide you on your journey to achieve what’s most important in your life.

This session is aimed towards those in their early stages of building financial resilience and will provide tips on setting goals and changing behaviours. This course is for staff, family and friends.",,More Learning,Score < threshold
Item,MBTI Introduction ISL Feb 2010,,soft skills,,0.99632555
Item,MBTI Introduction MNLD Mar 2010,,soft skills,,0.9963625
Item,Wealth Management Conference Fall,,management,,0.81166756
Item,FSR - Customer Profiling ISL Feb 2010,,customer service,,0.691048
Item,FSR - Customer Profiling MNLD Mar 2010,,customer service,,0.7936867
Item,Leading In Transitional Times 2003*,,Humanities (Social sciences),,0.4789471
Item,Security MNLD Mar2010,,security,,0.99469876
Item,Security ISL Mar 2010,,security,,0.99293536
Item,Investment Fund Specialist Meeting,,investment,,0.9976635
Item,SAM Study Hall MNLD January 17,,Information Technology,,0.21291527
Item,FSR - Estates MNLD Mar 2010,,"Business, Finance, and Accountancy",,0.45682102
Item,FSR - Business Memberships MNLD Mar 2010,,business,,0.99478406
Item,SPIN Selling for Managers,,sales,,0.78155935
Item,Foundations of Effective Management and Leadership 4,,management,,0.5414882
Item,Sarina Dial-Coaching Session,,Cannot be determined,,Score < threshold
Item,Anu Mehra-Coaching Session,,Cannot be determined,,Score < threshold
Item,Canadian Securities Course,,derivatives,,0.9960407
Item,HR Management Fundamentals,,management,,0.8917452
Item,Credit Union Advanced Mortgage Lending,,lending,,0.61637515
Item,Bonnie Sengara-Coaching Session,,Cannot be determined,,Score < threshold
Item,SAM Study Hall MNLD January 18,,"Business, Finance, and Accountancy",,0.3149123
Item,Advanced Estate Planning,,personal finance,,0.98727614
Item,The Joy of Stress,,stress management,,0.9719483
Item,Lindsey Boersma-Coaching Session,,Cannot be determined,,Score < threshold
Item,REX Loan Advance Technical MNLD (PM) Jan 2010,,Information Technology,,0.21901399
Item,Canadian Securities Course,,derivatives,,0.9960407
Item,Comprehensive Practice in Risk/Retirement Planning,,Soft Skills,,0.85685456
Item,Network +,,Information Technology,,0.70731336
Item,Managing Individuals Workshop ISL Feb 2010,,Soft Skills,,0.2653602
Item,Managing Individuals Workshop MNLD Feb 2010,,public relations,,0.6053254
Item,CC Controlling Call Direction,,Information Technology,,0.73650306
Item,SAM Study Hall MNLD January 23,,"Business, Finance, and Accountancy",,0.281205
Item,Preparing for Crucial Conversations Cafe ISL Feb 2010,,communications,,0.9941446
Item,Preparing for Crucial Conversations Cafe MNLD Feb 2010,,communications,,0.9923734
Item,"Comprehensive Practices, Risk & Retirement Planning",,risk,,0.80619955
Item,Learning Needs Assessment,,"Business, Finance, and Accountancy",,0.7269654
Item,Frontline Leadership Alumni*,,leadership,,0.9983266
Item,CC Customer Profile Training,,customer relationship management,,0.8634799
Item,Cost/Managerial Accounting 2,,accounting,,0.9914829
Item,Introduction to E-Commerce,,e-commerce,,0.9309412
Item,"Liability for Tax, Atribution Rules & Income Splitting",,tax,,0.9932268
Item,Business Succession Planning,,succession management,,keyword match
Item,SAM Study Hall MNLD January 24,,"Business, Finance, and Accountancy",,0.32195285
Item,Trusts as Financial and Estate Planning Tools,,personal finance,,0.8255721
Item,Understanding TFSAs,,Cannot be determined,,Score < threshold
